uniwersytet;університет;uniwersytety;places;uniwersytet;університет;noun;
rzeka;річка;rzeki;places;rzeka;річка;noun;
cmentarz;цвинтар;cmentarze;places;cmentarz;цвинтар;noun;
centrum handlowe;торговий центр;centra handlowe;places;centrum handlowe;торговий центр;noun;
supermarket;супермаркет;supermarkety;places;supermarket;супермаркет;noun;
bar;бар;bary;places;bar;бар;noun;
plac zabaw;дитячий майданчик;place zabaw;places;plac zabaw;дитячий майданчик;noun;
urząd;установа;urzędy;places;urząd;установа;noun;
komisariat;поліцейський відділок;komisariaty;places;komisariat;поліцейський відділок;noun;
przychodnia;поліклініка;przychodnie;places;przychodnia;поліклініка;noun;
rondo;кільце;ronda;places;rondo;кільце;noun;
przejście dla pieszych;пішохідний перехід;przejścia dla pieszych;places;przejście dla pieszych;пішохідний перехід;noun;
wieś;село;wsie;places;wieś;село;noun;
pole;поле;pola;places;pole;поле;noun;
łąka;лука;łąki;places;łąka;лука;noun;
las;ліс;lasy;places;las;ліс;noun;
jezioro;озеро;jeziora;places;jezioro;озеро;noun;
góra;гора;góry;places;góra;гора;noun;
wzgórze;пагорб;wzgórza;places;wzgórze;пагорб;noun;
droga;дорога;drogi;places;droga;дорога;noun;
sad;сад;sady;places;sad;сад;noun;
gospodarstwo;господарство;gospodarstwa;places;gospodarstwo;господарство;noun;
stodoła;стодола;stodoły;places;stodoła;стодола;noun;
obora;корівник;obory;places;obora;корівник;noun;
chlew;свинарник;chlewy;places;chlew;свинарник;noun;
kurnik;курятник;kurniki;places;kurnik;курятник;noun;
stajnia;стайня;stajnie;places;stajnia;стайня;noun;
owczarnia;вівчарня;owczarnie;places;owczarnia;вівчарня;noun;
pasieka;пасіка;pasieki;places;pasieka;пасіка;noun;
źródło;джерело;źródła;places;źródło;джерело;noun;
studnia;криниця;studnie;places;studnia;криниця;noun;
młyn;млин;młyny;places;młyn;млин;noun;
wiatrak;вітряк;wiatraki;places;wiatrak;вітряк;noun;
kaplica;каплиця;kaplice;places;kaplica;каплиця;noun;
krzyż;хрест;krzyże;places;krzyż;хрест;noun;
płot;паркан;płoty;places;płot;паркан;noun;
drzewo;дерево;drzewa;places;drzewo;дерево;noun;
krzak;кущ;krzaki;places;krzak;кущ;noun;
trawa;трава;;places;trawa;трава;noun;
siano;сіно;;places;siano;сіно;noun;
zboże;збіжжя;;places;zboże;збіжжя;noun;
pszenica;пшениця;;places;pszenica;пшениця;noun;
żyto;жито;;places;żyto;жито;noun;
owies;овес;;places;owies;овес;noun;
krowa;корова;krowy;places;krowa;корова;noun;
koń;кінь;konie;places;koń;кінь;noun;
owca;вівця;owce;places;owca;вівця;noun;
kura;курка;kury;places;kura;курка;noun;
pszczoła;бджола;pszczoły;places;pszczoła;бджола;noun;
ptak;птах;ptaki;places;ptak;птах;noun;
bocian;лелека;bociany;places;bocian;лелека;noun;
wiejski;сільський;;places;wiejski;сільський;adj;
cicho;тихо;;places;cicho;тихо;adv;
morze;море;morza;places;morze;море;noun;
dolina;долина;doliny;places;dolina;долина;noun;
wyspa;острів;wyspy;places;wyspa;острів;noun;
półwysep;півострів;półwyspy;places;półwysep;півострів;noun;
kontynent;континент;kontynenty;places;kontynent;континент;noun;
ocean;океан;oceany;places;ocean;океан;noun;
pustynia;пустеля;pustynie;places;pustynia;пустеля;noun;
wybrzeże;узбережжя;wybrzeża;places;wybrzeże;узбережжя;noun;
plaża;пляж;plaże;places;plaża;пляж;noun;
klif;кліф;klify;places;klif;кліф;noun;
