bank;банк;banki;services;bank;банк;noun;
konto;рахунок;konta;services;konto;рахунок;noun;
PIN;ПІН;;services;PIN;ПІН;noun;
odsetki;відсотки;;services;odsetka;відсоток;noun;
prowizja;комісія;prowizje;services;prowizja;комісія;noun;
debet;дебет;;services;debet;дебет;noun;
saldo;баланс;salda;services;saldo;баланс;noun;
opłata;плата;opłaty;services;opłata;плата;noun;
przekaz;переказ;przekazy;services;przekaz;переказ;noun;
koperta;конверт;koperty;services;koperta;конверт;noun;
paczka;посилка;paczki;services;paczka;посилка;noun;
awizo;авізо;awiza;services;awizo;авізо;noun;
nadawca;відправник;nadawcy;services;nadawca;відправник;noun;
odbiorca;одержувач;odbiorcy;services;odbiorca;одержувач;noun;
adres;адреса;adresy;services;adres;адреса;noun;
kod pocztowy;поштовий індекс;kody pocztowe;services;kod pocztowy;поштовий індекс;noun;
skrytka pocztowa;абонентська скринька;skrytki pocztowe;services;skrytka pocztowa;абонентська скринька;noun;
okienko;віконце;okienka;services;okienko;віконце;noun;
podpis;підпис;podpisy;services;podpis;підпис;noun;
dowód osobisty;посвідчення особи;dowody osobiste;services;dowód osobisty;посвідчення особи;noun;
wpłacać;вносити;;services;wpłacać;вносити;verb (imperfective);
wpłacić;внести;;services;wpłacić;внести;verb (perfective);
wypłacać;знімати;;services;wypłacać;знімати;verb (imperfective);
wypłacić;зняти;;services;wypłacić;зняти;verb (perfective);
przesyłać;відправляти;;services;przesyłać;відправляти;verb (imperfective);
przesłać;відправити;;services;przesłać;відправити;verb (perfective);
bankowy;банківський;;services;bankowy;банківський;adj;
pocztowy;поштовий;;services;pocztowy;поштовий;adj;
elektroniczny;електронний;;services;elektroniczny;електронний;adj;
fryzjerka;перукарка;fryzjerki;services;fryzjerka;перукарка;noun;
strzyżenie;стрижка;;services;strzyżenie;стрижка;noun;
fryzura;зачіска;fryzury;services;fryzura;зачіска;noun;
grzebień;гребінець;grzebienie;services;grzebień;гребінець;noun;
szczotka;щітка;szczotki;services;szczotka;щітка;noun;
nożyczki;ножиці;;services;nożyczki;ножиці;noun;
maszynka;машинка;maszynki;services;maszynka;машинка;noun;
lokówka;плойка;lokówki;services;lokówka;плойка;noun;
prostownica;випрямляч;prostownice;services;prostownica;випрямляч;noun;
farba;фарба;farby;services;farba;фарба;noun;
szampon;шампунь;szampony;services;szampon;шампунь;noun;
odżywka;кондиціонер;odżywki;services;odżywka;кондиціонер;noun;
lakier;лак;lakiery;services;lakier;лак;noun;
pianka;пінка;pianki;services;pianka;пінка;noun;
żel;гель;żele;services;żel;гель;noun;
pasta;паста;pasty;services;pasta;паста;noun;
wosk;віск;woski;services;wosk;віск;noun;
grzywka;чубчик;grzywki;services;grzywka;чубчик;noun;
przedziałek;проділ;przedziałki;services;przedziałek;проділ;noun;
lok;локон;loki;services;lok;локон;noun;
fala;хвиля;fale;services;fala;хвиля;noun;
upięcie;укладання;upięcia;services;upięcie;укладання;noun;
warkocz;коса;warkocze;services;warkocz;коса;noun;
kucyk;хвостик;kucyki;services;kucyk;хвостик;noun;
kok;пучок;koki;services;kok;пучок;noun;
łupież;лупа;;services;łupież;лупа;noun;
końcówki;кінчики;;services;końcówki;кінчики;noun;
modelowanie;укладка;;services;modelowanie;укладка;noun;
mycie;миття;;services;mycie;миття;noun;
czesanie;розчісування;;services;czesanie;розчісування;noun;
suszenie;сушіння;;services;suszenie;сушіння;noun;
farbowanie;фарбування;;services;farbowanie;фарбування;noun;
ondulacja;завивка;ondulacje;services;ondulacja;завивка;noun;
keratyna;кератин;keratyny;services;keratyna;кератин;noun;
botoks;ботокс;botoksy;services;botoks;ботокс;noun;
prostowanie;випрямлення;;services;prostowanie;випрямлення;noun;
kręcenie;завивка;;services;kręcenie;завивка;noun;
strzyc;стригти;;services;strzyc;стригти;verb (imperfective);
ostrzyc;підстригти;;services;ostrzyc;підстригти;verb (perfective);
farbować;фарбувати;;services;farbować;фарбувати;verb (imperfective);
ufarbować;пофарбувати;;services;ufarbować;пофарбувати;verb (perfective);
suszyć;сушити;;services;suszyć;сушити;verb (imperfective);
wysuszyć;висушити;;services;wysuszyć;висушити;verb (perfective);
czesać;розчісувати;;services;czesać;розчісувати;verb (imperfective);
uczesać;зачесати;;services;uczesać;зачесати;verb (perfective);
modelować;укладати;;services;modelować;укладати;verb (imperfective);
samochód;автомобіль;samochody;services;samochód;автомобіль;noun;
naprawa;ремонт;naprawy;services;naprawa;ремонт;noun;
warsztat;майстерня;warsztaty;services;warsztat;майстерня;noun;
silnik;двигун;silniki;services;silnik;двигун;noun;
hamulec;гальмо;hamulce;services;hamulec;гальмо;noun;
opona;шина;opony;services;opona;шина;noun;
koło;колесо;koła;services;koło;колесо;noun;
akumulator;акумулятор;akumulatory;services;akumulator;акумулятор;noun;
świeca;свічка;świece;services;świeca;свічка;noun;
tłumik;глушник;tłumiki;services;tłumik;глушник;noun;
chłodnica;радіатор;chłodnice;services;chłodnica;радіатор;noun;
alternator;генератор;alternatory;services;alternator;генератор;noun;
sprzęgło;зчеплення;sprzęgła;services;sprzęgło;зчеплення;noun;
pompa;насос;pompy;services;pompa;насос;noun;
wycieraczka;склоочисник;wycieraczki;services;wycieraczka;склоочисник;noun;
światło;світло;światła;services;światło;світло;noun;
kierunkowskaz;поворотник;kierunkowskazy;services;kierunkowskaz;поворотник;noun;
lusterko;дзеркало;lusterka;services;lusterko;дзеркало;noun;
szyba;скло;szyby;services;szyba;скло;noun;
maska;капот;maski;services;maska;капот;noun;
bagażnik;багажник;bagażniki;services;bagażnik;багажник;noun;
podwozie;шасі;podwozia;services;podwozie;шасі;noun;
zawieszenie;підвіска;zawieszenia;services;zawieszenie;підвіска;noun;
amortyzator;амортизатор;amortyzatory;services;amortyzator;амортизатор;noun;
przegub;шарнір;przeguby;services;przegub;шарнір;noun;
łożysko;підшипник;łożyska;services;łożysko;підшипник;noun;
cylinder;циліндр;cylindry;services;cylinder;циліндр;noun;
śruba;болт;śruby;services;śruba;болт;noun;
nakrętka;гайка;nakrętki;services;nakrętka;гайка;noun;
lewarek;домкрат;lewarki;services;lewarek;домкрат;noun;
podnośnik;підйомник;podnośniki;services;podnośnik;підйомник;noun;
smar;мастило;smary;services;smar;мастило;noun;
płyn;рідина;płyny;services;płyn;рідина;noun;
przewód;провід;przewody;services;przewód;провід;noun;
wtryskiwacz;форсунка;wtryskiwacze;services;wtryskiwacz;форсунка;noun;
katalizator;каталізатор;katalizatory;services;katalizator;каталізатор;noun;
sonda;датчик;sondy;services;sonda;датчик;noun;
diagnostyka;діагностика;;services;diagnostyka;діагностика;noun;
zapłon;запалювання;;services;zapłon;запалювання;noun;
policja;поліція;policje;services;policja;поліція;noun;
policjant;поліцейський;policjanci;services;policjant;поліцейський;noun;
radiowóz;патрульна машина;radiowozy;services;radiowóz;патрульна машина;noun;
komisariat;відділок поліції;komisariaty;services;komisariat;відділок поліції;noun;
przestępstwo;злочин;przestępstwa;services;przestępstwo;злочин;noun;
kradzież;крадіжка;kradzieże;services;kradzież;крадіжка;noun;
włamanie;злам;włamania;services;włamanie;злам;noun;
napad;напад;napady;services;napad;напад;noun;
przemoc;насильство;;services;przemoc;насильство;noun;
ofiara;жертва;ofiary;services;ofiara;жертва;noun;
świadek;свідок;świadkowie;services;świadek;свідок;noun;
zeznanie;свідчення;zeznania;services;zeznanie;свідчення;noun;
dochodzenie;розслідування;dochodzenia;services;dochodzenie;розслідування;noun;
areszt;арешт;areszty;services;areszt;арешт;noun;
więzienie;в'язниця;więzienia;services;więzienie;в'язниця;noun;
mandat;штраф;mandaty;services;mandat;штраф;noun;
